GO Term,Number of Entries
GO:0021693,10
GO:0060949,0
GO:0072289,11
GO:0061032,36
GO:0048533,0
GO:0002329,8
GO:0007469,0
GO:0061330,0
GO:0035311,0
GO:0048913,0
GO:0001827,4
GO:0110040,0
GO:0061378,0
GO:0003164,0
GO:0150023,0
GO:0045895,0
GO:0060115,0
GO:0021694,56
GO:0090104,6
GO:0072540,24
GO:0014004,15
GO:0010865,0
GO:0021702,183
GO:0035799,8
GO:0003414,0
GO:0090103,94
GO:0048140,0
GO:0021955,50
GO:0007281,141
GO:0034298,0
GO:0060600,0
GO:0002244,581
GO:0060611,0
GO:0021648,0
GO:0048863,173
GO:0021714,0
GO:0048666,366
GO:0060413,33
GO:0042252,0
GO:0048736,0
GO:0014706,23
GO:0060645,0
GO:0007465,0
GO:0060985,0
GO:0031214,98
GO:0031077,3
GO:0003410,0
GO:0003217,0
GO:0061156,54
GO:0090421,0
GO:0061252,0
GO:0060438,51
GO:0003198,44
GO:0007506,0
GO:0002295,0
GO:1903680,0
GO:0048466,0
GO:1904819,0
GO:0002074,32
GO:0072031,0
GO:0060446,0
GO:0150021,0
GO:0072188,0
GO:0007398,27
GO:0003153,0
GO:0003283,91
GO:0048837,0
GO:0072139,2
GO:1902637,0
GO:0048707,0
GO:0021639,0
GO:0048673,0
GO:0060643,0
GO:0072266,0
GO:0021979,8
GO:0021691,12
GO:0060039,51
GO:0061259,0
GO:0007279,0
GO:0048105,104
GO:0060691,0
GO:0072147,0
GO:0072028,0
GO:0061140,6
GO:0007369,57
GO:0021990,0
GO:0060323,26
GO:0001745,0
GO:0090106,0
GO:0002467,10
GO:0030540,33
GO:0002318,59
GO:0021751,0
GO:0072117,0
GO:0021719,0
GO:0060679,0
GO:0035211,0
GO:0090376,0
GO:0008584,385
GO:0003291,0
GO:0007370,0
GO:0048498,0
GO:0061233,0
GO:0035113,0
GO:0060347,41
GO:0072051,7
GO:0021738,0
GO:0003192,56
GO:0060742,14
GO:0071984,0
GO:0021517,64
GO:0007435,21
GO:0048451,0
GO:0003315,0
GO:0048845,64
GO:0035143,0
GO:0021675,180
GO:0120164,0
GO:0042475,211
GO:0001737,0
GO:0021561,0
GO:0042694,5
GO:0008258,0
GO:0021601,0
GO:0010228,0
GO:0060839,0
GO:0072140,0
GO:0003433,12
GO:0048461,0
GO:0030584,0
GO:0007288,164
GO:0002337,5
GO:0021767,0
GO:0021575,0
GO:0002075,0
GO:0061251,0
GO:0061327,0
GO:0070654,0
GO:0060343,0
GO:0014834,5
GO:0097102,0
GO:0106336,0
GO:0075053,0
GO:0072175,7
GO:0042490,8
GO:0075263,0
GO:0021963,0
GO:0048801,0
GO:0007472,0
GO:0060535,2
GO:0048483,0
GO:0010374,0
GO:0009942,0
GO:0000902,754
GO:0035139,0
GO:0048440,0
GO:0009838,4
GO:0016348,0
GO:0042676,0
GO:0090504,0
GO:0060946,0
GO:0060582,0
GO:0075009,0
GO:0039006,0
GO:0007275,174
GO:1990798,3
GO:0021778,4
GO:0021556,11
GO:0060886,0
GO:0007293,0
GO:0060580,1
GO:0072276,0
GO:0003186,29
GO:0021642,0
GO:0061069,0
GO:0048453,0
GO:0060925,0
GO:0046545,1
GO:0003388,0
GO:0009653,300
GO:0097368,32
GO:0007520,125
GO:0022008,594
GO:0048816,0
GO:0061211,0
GO:0060840,64
GO:0090696,0
GO:0021989,5
GO:0060074,110
GO:0055001,128
GO:0048318,9
GO:0035776,0
GO:0048851,0
GO:0021662,0
GO:0035502,20
GO:0002303,0
GO:0003173,0
GO:0048773,1
GO:0099402,0
GO:0120224,0
GO:0048653,0
GO:0061255,0
GO:0072197,25
GO:0072056,0
GO:0099134,0
GO:0022611,0
GO:0072288,0
GO:0010071,0
GO:0046697,127
GO:0035133,0
GO:0021711,0
GO:0060525,0
GO:1904156,0
GO:0060479,0
GO:1903375,11
GO:0060021,435
GO:0007496,0
GO:0010097,0
GO:0010001,238
GO:0048882,0
GO:0060434,9
GO:0030217,285
GO:0061207,0
GO:0048539,48
GO:0021710,0
GO:0072238,0
GO:0060461,0
GO:0021765,0
GO:0003177,14
GO:0021762,11
GO:0046543,23
GO:0002332,0
GO:0061005,16
GO:0007442,34
GO:0010442,0
GO:0021756,35
GO:0010451,0
GO:0075029,0
GO:0035678,0
GO:0016333,0
GO:0001949,2
GO:0021677,0
GO:0048456,0
GO:0035779,0
GO:0060459,0
GO:0021507,0
GO:0072207,35
GO:0048541,28
GO:0072202,0
GO:0002041,0
GO:0009557,0
GO:0046530,15
GO:0140058,32
GO:0046552,0
GO:0060166,5
GO:0035981,0
GO:0060692,0
GO:0031016,87
GO:0090679,0
GO:0072102,5
GO:0060666,18
GO:0021991,0
GO:0021954,189
GO:0072269,0
GO:1904238,42
GO:0048615,0
GO:0055007,280
GO:0002301,0
GO:0061322,0
GO:0060596,8
GO:0048853,29
GO:0071982,0
GO:0160175,0
GO:0021604,0
GO:0003007,543
GO:0060601,0
GO:0072033,16
GO:0061154,12
GO:0048236,0
GO:0007538,0
GO:0010492,0
GO:0097086,0
GO:0060936,0
GO:0072187,0
GO:0072264,0
GO:0072055,0
GO:0035880,2
GO:0060900,7
GO:0021533,0
GO:0072064,0
GO:0007426,0
GO:0090254,0
GO:0061017,22
GO:0048567,0
GO:0120166,0
GO:0048806,48
GO:0010068,0
GO:1990828,0
GO:0035051,0
GO:0060715,0
GO:0021640,0
GO:0075267,0
GO:0061147,0
GO:0003227,0
GO:0042695,0
GO:0045446,18
GO:0043403,145
GO:0061034,3
GO:0045198,45
GO:0060662,37
GO:0048372,0
GO:0048895,0
GO:0072189,0
GO:0007418,32
GO:0048098,0
GO:0048371,2
GO:0070121,0
GO:0072010,0
GO:0003148,86
GO:0021673,0
GO:0030587,0
GO:0045066,6
GO:0072020,0
GO:0090059,0
GO:0014020,0
GO:0072227,0
GO:0060612,221
GO:0003418,6
GO:0160109,0
GO:0048546,39
GO:0097101,5
GO:0042001,0
GO:0060430,13
GO:0043354,0
GO:0007393,0
GO:0061240,0
GO:0002335,5
GO:0003236,0
GO:0010090,0
GO:0007510,0
GO:0010098,0
GO:0003159,0
GO:0010742,17
GO:0060743,10
GO:0007501,2
GO:0010016,0
GO:0009555,0
GO:0003170,16
GO:0061244,0
GO:0060599,0
GO:0048382,30
GO:0001892,105
GO:0061553,0
GO:0035147,0
GO:0060060,52
GO:0021654,0
GO:0042733,311
GO:0021536,13
GO:0010440,0
GO:0001822,919
GO:0021615,16
GO:1904770,0
GO:0048796,0
GO:0048734,0
GO:0060040,17
GO:0030221,2
GO:0010065,0
GO:0003386,0
GO:0042003,0
GO:0001707,76
GO:0021539,0
GO:0075239,0
GO:0010066,0
GO:0035114,0
GO:0030238,13
GO:0021977,0
GO:0072205,2
GO:1904155,0
GO:0003142,0
GO:0061976,0
GO:0003226,18
GO:0016331,48
GO:0060527,16
GO:0007518,0
GO:0048281,0
GO:0046667,0
GO:0090558,0
GO:0048514,76
GO:0046619,23
GO:0060113,298
GO:0072192,0
GO:0010052,0
GO:0030098,78
GO:0060367,10
GO:0003222,117
GO:0060791,0
GO:0021743,2
GO:0072220,0
GO:0010079,0
GO:0061243,0
GO:0010086,0
GO:0085014,0
GO:0048822,3
GO:0048720,0
GO:0021643,0
GO:0061524,0
GO:0010346,0
GO:0060776,0
GO:0072234,0
GO:0035027,0
GO:0021672,0
GO:0048931,0
GO:0061152,0
GO:0090077,0
GO:0048924,0
GO:0030183,245
GO:0003152,0
GO:0090603,0
GO:0003149,9
GO:0008544,265
GO:0021684,0
GO:0003292,0
GO:0021577,0
GO:0021706,0
GO:0008407,0
GO:0048527,0
GO:0021964,0
GO:0061231,0
GO:0060185,0
GO:0043374,1
GO:0021505,0
GO:0035225,0
GO:0021655,0
GO:0060032,32
GO:0007521,0
GO:0009835,0
GO:0007458,0
GO:0010004,0
GO:0072274,0
GO:0002272,0
GO:0021523,8
GO:0061103,0
GO:0021590,41
GO:0003145,0
GO:0061239,0
GO:0060954,0
GO:0021658,0
GO:0003347,5
GO:0061080,0
GO:0035047,0
GO:0003175,0
GO:0061307,0
GO:0002574,6
GO:0034304,0
GO:0048532,5
GO:0072287,0
GO:1905420,0
GO:0007294,0
GO:0060562,14
GO:0060463,46
GO:0001711,26
GO:0010500,0
GO:0035132,0
GO:0072232,0
GO:0071983,0
GO:0060930,0
GO:0010927,0
GO:0060920,0
GO:0045138,0
GO:0072256,0
GO:0075218,0
GO:0035850,0
GO:0150018,3
GO:0003234,0
GO:0072036,0
GO:0007425,0
GO:0043696,0
GO:0021635,0
GO:0072160,0
GO:0048702,97
GO:0021583,0
GO:1902182,0
GO:0001763,53
GO:0090378,0
GO:0007445,0
GO:0072259,0
GO:0048628,0
GO:0021895,12
GO:0048566,71
GO:0036179,3
GO:0046661,6
GO:0022006,0
GO:0030435,0
GO:1903866,0
GO:0001756,410
GO:0060514,0
GO:0007505,0
GO:0001736,246
GO:0071688,0
GO:0002342,0
GO:0007504,0
GO:0007402,0
GO:0060572,0
GO:0048762,33
GO:0090644,0
GO:0060163,0
GO:0048728,0
GO:0002328,14
GO:0021588,0
GO:0001649,317
GO:0007490,0
GO:0021854,41
GO:0140060,0
GO:0106092,0
GO:0060493,0
GO:0048095,0
GO:0060841,10
GO:0072071,0
GO:0031100,166
GO:0010311,0
GO:0050872,80
GO:0010223,0
GO:0048530,0
GO:0048536,92
GO:0021690,0
GO:0048703,83
GO:0035848,0
GO:0060008,32
GO:0048785,0
GO:0098755,0
GO:0060425,116
GO:0002117,0
GO:0097751,0
GO:0002067,16
GO:0046663,0
GO:0035220,0
GO:0007541,0
GO:0018992,0
GO:0048732,9
GO:0048768,0
GO:0035763,0
GO:0072152,0
GO:0009994,31
GO:0060119,22
GO:0007377,0
GO:0060063,0
GO:0060842,35
GO:0097437,0
GO:0007439,0
GO:0048600,0
GO:0061008,0
GO:0007536,0
GO:0048619,1
GO:0048848,0
GO:0060488,78
GO:0021896,0
GO:0042675,0
GO:0072191,0
GO:0060026,8
GO:0003382,215
GO:0048071,0
GO:0060485,7
GO:0072283,0
GO:0003297,0
GO:0007532,0
GO:0021541,7
GO:0007455,0
GO:0003204,0
GO:0021917,0
GO:0090171,0
GO:0075275,0
GO:0071981,0
GO:0021581,0
GO:0001555,0
GO:0003398,0
GO:0060598,0
GO:0021636,9
GO:0060648,0
GO:0072046,3
GO:0043055,0
GO:0035137,72
GO:0140509,0
GO:0048823,0
GO:0002306,0
GO:0060845,0
GO:0060911,0
GO:0003404,0
GO:0035069,0
GO:0060929,0
GO:0048937,0
GO:0097150,136
GO:0060532,0
GO:0160057,0
GO:0010214,0
GO:0060431,0
GO:0021740,2
GO:0097438,0
GO:0030718,4
GO:0061319,0
GO:0030323,29
GO:0010433,0
GO:0060541,70
GO:0030216,303
GO:0030879,160
GO:0061563,0
GO:0072038,2
GO:0001886,65
GO:0061143,7
GO:0048391,0
GO:0072057,0
GO:0021661,0
GO:0003218,1
GO:0060706,2
GO:0060574,7
GO:0021638,0
GO:0007403,11
GO:0071109,33
GO:0060874,0
GO:0044691,21
GO:0035070,0
GO:0043363,6
GO:0060533,0
GO:0072174,18
GO:0072164,41
GO:0002573,44
GO:0062094,13
GO:0002680,0
GO:0072243,0
GO:0046664,0
GO:0021674,0
GO:0060563,17
GO:0014019,0
GO:0061971,0
GO:0046544,20
GO:0061236,0
GO:0021708,0
GO:0060669,34
GO:0061554,0
GO:0072072,0
GO:0060351,21
GO:0010053,0
GO:0035679,0
GO:1905285,19
GO:0030381,0
GO:0007310,0
GO:0060033,8
GO:0071729,0
GO:0014837,0
GO:0010172,41
GO:0007493,2
GO:0035295,39
GO:0030223,38
GO:0021862,0
GO:0060675,11
GO:0060009,34
GO:0014902,100
GO:0021782,12
GO:0072674,20
GO:0030237,16
GO:0048745,83
GO:0060460,0
GO:0075283,0
GO:0060960,0
GO:0048708,75
GO:0072150,0
GO:0003224,0
GO:0048915,0
GO:1902355,0
GO:0036342,71
GO:1905328,0
GO:0007535,0
GO:0060618,0
GO:0035854,0
GO:0060923,21
GO:0060872,0
GO:0019100,0
GO:0060890,0
GO:0007376,0
GO:0021593,0
GO:1903728,0
GO:0042462,63
GO:0039007,0
GO:0021599,0
GO:0035170,0
GO:0045063,57
GO:0060780,0
GO:0090014,0
GO:0021995,0
GO:0019102,0
GO:0072208,0
GO:0160083,0
GO:0010015,0
GO:1905392,0
GO:0030708,0
GO:0035271,0
GO:0033335,0
GO:0035154,0
GO:1905317,3
GO:0061332,0
GO:0001709,3
GO:0021906,0
GO:0060231,27
GO:0097188,1
GO:0007378,0
GO:0072074,0
GO:0039011,0
GO:0008406,37
GO:0061303,6
GO:0097738,0
GO:0009913,53
GO:0061453,0
GO:0009932,0
GO:0060745,39
GO:0048377,0
GO:0045464,0
GO:0008071,0
GO:0072153,0
GO:0030324,369
GO:0048936,25
GO:0002365,3
GO:0021872,3
GO:0021724,0
GO:0072052,0
GO:0060235,11
GO:0060319,9
GO:0003143,34
GO:0007464,0
GO:0048627,22
GO:0060481,18
GO:0021680,192
GO:0072275,0
GO:0055110,0
GO:0030913,103
GO:0001746,0
GO:0048446,0
GO:0021761,13
GO:0060579,5
GO:0001702,47
GO:0021612,46
GO:0072114,0
GO:0061073,2
GO:0042815,0
GO:0007502,0
GO:0010093,0
GO:0048721,0
GO:0021550,0
GO:0008363,0
GO:0035858,0
GO:0060876,0
GO:0021630,2
GO:0031288,0
GO:0002313,0
GO:0003409,0
GO:0060581,0
GO:0021887,0
GO:0060348,242
GO:0061973,0
GO:0010480,0
GO:0048838,0
GO:0021651,0
GO:0060127,0
GO:0072298,0
GO:0072037,0
GO:0003183,45
GO:1990059,0
GO:0002009,290
GO:0075183,0
GO:0075279,0
GO:0061208,0
GO:0060944,0
GO:0003311,6
GO:0021579,0
GO:0021877,0
GO:0048658,0
GO:0021974,0
GO:0061382,0
GO:0031173,0
GO:0060415,4
GO:0001828,4
GO:0060429,107
GO:0009554,0
GO:0007433,0
GO:0021646,0
GO:0031149,0
GO:0060412,173
GO:0002164,0
GO:0097436,0
GO:0048826,0
GO:0043703,0
GO:0060059,18
GO:0021747,39
GO:0040032,0
GO:0021889,4
GO:1905069,6
GO:0021582,0
GO:0060891,0
GO:0048460,0
GO:0072121,0
GO:0030902,80
GO:0021712,0
GO:0048759,0
GO:0090557,71
GO:0002307,0
GO:0007286,381
GO:0021766,306
GO:0048830,0
GO:0030220,51
GO:0021576,0
GO:0060606,0
GO:0061360,0
GO:0002292,23
GO:0097736,0
GO:0002072,2
GO:0003193,7
GO:0043585,7
GO:0032836,156
GO:0043379,10
GO:0007283,1913
GO:0060068,42
GO:0061132,0
GO:0007485,0
GO:0072285,8
GO:0007547,0
GO:0048899,0
GO:0003337,3
GO:0061430,25
GO:0010054,0
GO:0061242,0
GO:0048892,0
GO:0021609,0
GO:0055010,50
GO:0035630,10
GO:0048596,75
GO:0003200,0
GO:0072011,12
GO:0097439,0
GO:0010231,0
GO:0030900,452
GO:0060939,0
GO:0060363,10
GO:0010668,10
GO:0048368,38
GO:0048717,0
GO:0021770,0
GO:0007306,0
GO:0060948,42
GO:0061256,0
GO:0003206,0
GO:0042668,0
GO:0030583,0
GO:0002321,0
GO:0055014,0
GO:0021667,0
GO:0003417,45
GO:0090597,0
GO:0048700,0
GO:0048741,190
GO:0007444,0
GO:0060958,0
GO:1990058,0
GO:0010198,0
GO:0021567,0
GO:0039012,0
GO:0021584,0
GO:0003238,0
GO:0060129,27
GO:0060439,3
GO:1905072,0
GO:0003329,2
GO:0061515,2
GO:0000753,0
GO:0002325,0
GO:0010096,0
GO:0021592,11
GO:0060538,16
GO:0021687,0
GO:0072193,0
GO:0061975,23
GO:0010254,0
GO:0048056,0
GO:0061205,37
GO:0160094,0
GO:0001744,0
GO:0032289,12
GO:0060926,0
GO:0071728,0
GO:0001568,215
GO:0048235,0
GO:0014029,51
GO:0043589,97
GO:0060366,10
GO:0060029,12
GO:0061261,0
GO:0001779,94
GO:0075015,0
GO:0035096,0
GO:0035146,0
GO:0007417,409
GO:0061194,0
GO:0048705,202
GO:0061321,0
GO:0048104,0
GO:0014905,56
GO:0090506,0
GO:0003342,0
GO:0072050,3
GO:0046632,37
GO:0003221,4
GO:0048568,148
GO:0048528,0
GO:0055115,0
GO:0021961,0
GO:0045463,0
GO:0007305,0
GO:0008362,0
GO:0061559,0
GO:0048383,0
GO:0030476,0
GO:0060741,0
GO:0045136,2
GO:0071998,0
GO:0035989,0
GO:0007546,0
GO:0097410,0
GO:0055006,16
GO:0035846,40
GO:0048856,453
GO:0048332,26
GO:0002051,41
GO:0021715,0
GO:1905223,6
GO:0007508,0
GO:0060523,2
GO:0060915,0
GO:0072068,0
GO:0048764,0
GO:0035844,0
GO:1901706,0
GO:0042051,0
GO:0061445,3
GO:0097496,0
GO:0048926,0
GO:0048457,0
GO:0035193,0
GO:0021681,24
GO:0061448,5
GO:0007313,0
GO:0021522,124
GO:0021563,27
GO:0090380,0
GO:0021709,0
GO:0021628,0
GO:0099135,0
GO:0048667,103
GO:0030316,145
GO:0085016,0
GO:0072231,0
GO:0060440,27
GO:0007440,35
GO:0021725,0
GO:0072021,0
GO:0030282,190
GO:0016358,251
GO:0098727,10
GO:0001743,0
GO:0034303,0
GO:0007392,0
GO:0003387,0
GO:0040022,0
GO:0061254,0
GO:0032808,7
GO:0021553,20
GO:0036098,1
GO:0045894,0
GO:0003327,1
GO:0070365,54
GO:0090102,166
GO:0036035,33
GO:0003162,35
GO:0061079,0
GO:0075251,0
GO:0061555,0
GO:0048760,0
GO:0016319,0
GO:0060714,0
GO:0021538,0
GO:0080127,0
GO:0048535,55
GO:0014022,0
GO:0060458,0
GO:0010067,0
GO:0061443,0
GO:0048469,107
GO:0061042,10
GO:0072239,0
GO:0048626,0
GO:0010102,0
GO:0060652,0
GO:0060644,40
GO:0060943,0
GO:0007396,0
GO:0021606,0
GO:0016322,138
GO:0010784,0
GO:0061373,5
GO:0048756,0
GO:0048821,62
GO:0030878,190
GO:0120316,96
GO:0060983,0
GO:0061438,0
GO:0160029,0
GO:0001880,22
GO:0048614,0
GO:0021509,0
GO:0061230,0
GO:0003182,35
GO:0060713,3
GO:0036099,0
GO:0042679,0
GO:0003174,7
GO:0060659,0
GO:0060219,74
GO:0021679,41
GO:0001759,27
GO:0035128,0
GO:0072116,0
GO:0021952,75
GO:0072154,0
GO:0072173,0
GO:0080166,0
GO:0061011,0
GO:0072251,0
GO:0072213,0
GO:0030704,0
GO:0061250,0
GO:0060116,5
GO:0035029,0
GO:0062236,0
GO:0072080,0
GO:0003285,0
GO:0060709,2
GO:0002362,9
GO:0007437,0
GO:0021587,32
GO:0009836,0
GO:0060027,0
GO:0007540,0
GO:0010150,0
GO:0007484,0
GO:0008052,0
GO:0007277,0
GO:1990399,0
GO:0060898,0
GO:0072120,0
GO:0021626,0
GO:0035778,0
GO:0010782,0
GO:0048858,23
GO:0048795,0
GO:0042692,259
GO:0048755,21
GO:0021516,5
GO:0021897,19
GO:0048340,13
GO:0060933,0
GO:0072006,122
GO:0021608,0
GO:0072061,1
GO:0035050,69
GO:0021560,0
GO:0060717,0
GO:0060019,25
GO:0097186,31
GO:1990384,11
GO:0042693,0
GO:0003272,26
GO:1990632,0
GO:0048557,51
GO:0072023,0
GO:0035319,0
GO:0048941,0
GO:0009886,0
GO:0072079,0
GO:0007552,0
GO:0001705,0
GO:0060779,0
GO:0072225,0
GO:0072327,0
GO:0007478,0
GO:0021631,56
GO:0001712,1
GO:0060932,0
GO:0008587,0
GO:0021884,13
GO:0072093,0
GO:0060534,12
GO:0051145,58
GO:0035166,19
GO:0030582,0
GO:0036344,6
GO:0042667,0
GO:0055045,0
GO:0048138,0
GO:0003171,19
GO:0001700,0
GO:0010162,0
GO:0007420,975
GO:0035764,0
GO:0060777,0
GO:0060879,0
GO:0061268,0
GO:0030901,99
GO:0060867,0
GO:0060042,135
GO:0160087,22
GO:0007542,0
GO:0033336,0
GO:0003176,14
GO:0060508,0
GO:0048439,0
GO:0061130,0
GO:0097082,0
GO:0097548,0
GO:0007394,0
GO:0022620,0
GO:0048665,31
GO:0035503,0
GO:0010154,0
GO:0040024,0
GO:0021548,0
GO:0060290,26
GO:0021953,91
GO:0048331,0
GO:0043010,210
GO:0003185,0
GO:0055015,3
GO:0021781,15
GO:0043282,0
GO:0060672,5
GO:0060364,15
GO:0003381,0
GO:0090596,0
GO:0048852,0
GO:0061383,0
GO:0060221,9
GO:0010072,0
GO:0070657,0
GO:0003323,47
GO:0010158,0
GO:0048616,0
GO:0048316,0
GO:0021742,2
GO:0072087,0
GO:0048624,0
GO:0048462,0
GO:0060324,80
GO:0021653,0
GO:0001840,0
GO:0072103,0
GO:0009793,0
GO:0039009,0
GO:0035142,0
GO:0060516,0
GO:0061520,25
GO:0061028,71
GO:1905275,0
GO:1904888,27
GO:0035263,0
GO:1904126,0
GO:0003187,0
GO:0010654,0
GO:0021645,0
GO:0001710,0
GO:0061299,14
GO:0030851,63
GO:0021572,0
GO:0035134,0
GO:0072016,20
GO:0048793,25
GO:0048052,0
GO:0003181,66
GO:0007545,0
GO:0075192,0
GO:0010479,0
GO:0072049,0
GO:0060591,24
GO:0060217,2
GO:0021988,0
GO:0007526,0
GO:0060536,1
GO:0075321,0
GO:1904948,26
GO:0061212,0
GO:0022619,0
GO:0045137,0
GO:0021746,0
GO:0072258,0
GO:0072015,69
GO:0035847,1
GO:1905316,0
GO:0072675,41
GO:0048314,0
GO:0043369,8
GO:0072312,0
GO:0060157,1
GO:0060689,27
GO:0072539,3
GO:0014023,0
GO:0060748,32
GO:0120223,12
GO:0008365,0
GO:1905040,3
GO:0007291,0
GO:0007494,57
GO:0080126,0
GO:0048392,0
GO:0014017,0
GO:0001748,0
GO:0002064,68
GO:0061228,0
GO:0060411,120
GO:0021551,1
GO:0060441,92
GO:0002300,0
GO:0097207,0
GO:0035992,0
GO:0072007,0
GO:0002308,0
GO:0021984,11
GO:0002268,0
GO:0075197,0
GO:0060887,24
GO:0072063,0
GO:0048646,55
GO:0021773,41
GO:0060020,46
GO:0060953,0
GO:0048921,0
GO:0021764,24
GO:0042474,17
GO:0061309,0
GO:0048940,0
GO:0048538,226
GO:0010152,0
GO:0061102,0
GO:0042476,53
GO:0035239,27
GO:0003228,1
GO:0021663,0
GO:0002165,0
GO:0021610,8
GO:0060789,4
GO:0021617,0
GO:0072024,0
GO:0097081,0
GO:0035122,0
GO:0021501,7
GO:0070307,43
GO:0043373,4
GO:0061561,0
GO:0060173,195
GO:0007492,140
GO:0045444,324
GO:0061258,0
GO:0072109,0
GO:0043588,344
GO:0043009,46
GO:0097536,9
GO:0048593,145
GO:0098773,5
GO:0048906,0
GO:0010064,0
GO:0061262,0
GO:0002040,277
GO:0008585,191
GO:0072162,16
GO:0061040,2
GO:0007527,53
GO:0060490,78
GO:0048903,0
GO:0009877,0
GO:0003413,22
GO:0021613,0
GO:0035272,0
GO:0061541,0
GO:0061285,0
GO:0010089,0
GO:0003399,0
GO:0021570,0
GO:0014816,28
GO:0002011,86
GO:0014838,0
GO:0021996,0
GO:0061287,0
GO:0061626,40
GO:0048737,0
GO:0031099,5
GO:0022038,125
GO:0061376,0
GO:0072073,3
GO:0042335,6
GO:0021737,0
GO:0035261,3
GO:0035987,220
GO:0061458,4
GO:0060034,0
GO:0021594,0
GO:0060892,0
GO:0072002,0
GO:0021668,0
GO:0072313,0
GO:0033077,114
GO:0009908,0
GO:0060061,0
GO:0014012,1
GO:0097070,10
GO:0021758,3
GO:0036345,0
GO:0071529,33
GO:0021982,0
GO:0035905,0
GO:0046529,0
GO:0010199,0
GO:0003219,36
GO:0034295,0
GO:0042706,0
GO:0048797,0
GO:0048824,0
GO:0060646,0
GO:0007287,0
GO:1905499,0
GO:0072222,0
GO:0072032,0
GO:0072210,16
GO:0021510,108
GO:0021502,11
GO:0055109,0
GO:0160174,0
GO:0042067,0
GO:0042680,0
GO:0090377,0
GO:0048053,0
GO:0007308,0
GO:0001824,135
GO:0090392,0
GO:0072177,45
GO:0021870,19
GO:1903867,0
GO:0003324,0
GO:0060035,26
GO:0007304,0
GO:0061549,40
GO:0061267,0
GO:0002297,0
GO:0021619,0
GO:0014005,15
GO:0072044,39
GO:0002360,22
GO:0021527,13
GO:0042814,0
GO:0003429,0
GO:0075271,0
GO:0030703,0
GO:0033334,0
GO:0071599,5
GO:0060522,0
GO:0007507,1620
GO:0072224,0
GO:0010055,0
GO:0060489,78
GO:0001654,258
GO:0075317,0
GO:0160108,0
GO:0061145,0
GO:0060349,95
GO:0048706,139
GO:0009965,0
GO:0014034,1
GO:0048454,0
GO:0021686,0
GO:0090436,0
GO:0035993,0
GO:0072242,0
GO:1990523,16
GO:0072315,0
GO:0048565,122
GO:0048441,0
GO:0060921,0
GO:0098731,0
GO:0001889,469
GO:0061374,0
GO:0048901,0
GO:0075285,0
GO:0060934,0
GO:0061336,0
GO:0072088,0
GO:0072223,4
GO:0003161,40
GO:0021888,0
GO:0003233,0
GO:0048923,0
GO:0061070,0
GO:0035883,10
GO:0072166,0
GO:0061223,0
GO:0060610,0
GO:0060794,0
GO:0003334,126
GO:0003006,45
GO:0061557,0
GO:0090470,0
GO:1905314,7
GO:0003407,79
GO:0055034,0
GO:0048036,0
GO:0001826,54
GO:0007488,0
GO:0014036,0
GO:0021503,18
GO:0003213,35
GO:0035909,90
GO:0061298,51
GO:0060174,5
GO:0060531,0
GO:0035119,0
GO:0080086,0
GO:0060484,22
GO:0048909,0
GO:0021521,0
GO:0048804,0
GO:0048437,0
GO:0002520,25
GO:0060880,0
GO:0048654,0
GO:0060711,42
GO:0021893,0
GO:0048802,0
GO:0048282,0
GO:0003157,40
GO:0007432,0
GO:0060616,0
GO:0061237,0
GO:0048364,0
GO:0048907,0
GO:0001944,80
GO:0072014,7
GO:0048612,0
GO:0061116,0
GO:0071695,0
GO:0007390,0
GO:0021529,13
GO:0003215,45
GO:0045317,0
GO:0035215,0
GO:1903498,0
GO:0060955,0
GO:0002315,36
GO:0048339,43
GO:0048725,0
GO:0010783,0
GO:0060426,20
GO:0007537,0
GO:0070789,0
GO:0048731,103
GO:0021689,0
GO:0061144,0
GO:0021537,38
GO:0048701,328
GO:0048820,36
GO:0061056,2
GO:0055009,10
GO:0036304,0
GO:0035141,0
GO:0070792,0
GO:0060464,9
GO:0048449,0
GO:0048482,0
GO:1905327,0
GO:0061107,0
GO:0048447,0
GO:1904820,0
GO:0021678,21
GO:0060537,23
GO:0072244,0
GO:0021697,28
GO:0035990,5
GO:0036331,0
GO:0071600,2
GO:0048599,117
GO:0002076,58
GO:0003214,45
GO:0022023,0
GO:0003179,48
GO:0060678,0
GO:0007400,0
GO:0021735,0
GO:0048390,0
GO:0060017,10
GO:0022036,0
GO:0061029,16
GO:0048868,0
GO:0036341,0
GO:0007516,0
GO:0060128,11
GO:0031103,167
GO:0014908,5
GO:0061447,0
GO:0060578,0
GO:0071699,0
GO:0035857,0
GO:1903703,3
GO:0021549,386
GO:0060379,54
GO:0046843,0
GO:0072178,5
GO:0042386,0
GO:0003169,35
GO:0048381,0
GO:0060937,0
GO:0021721,0
GO:0072245,0
GO:1904389,3
GO:0075201,0
GO:0007436,0
GO:0035130,0
GO:0030539,39
GO:0002361,0
GO:0014813,2
GO:0030318,115
GO:0140059,28
GO:0060197,11
GO:0060866,0
GO:0007434,0
GO:0001738,64
GO:0001842,16
GO:0010358,0
GO:0044850,0
GO:0060571,1
GO:0060857,0
GO:0021959,0
GO:0003146,0
GO:0048438,0
GO:0060015,0
GO:0097028,34
GO:0007428,0
GO:0034296,0
GO:0048927,0
GO:0160062,0
GO:0090425,15
GO:0061977,0
GO:0055123,65
GO:0003364,0
GO:0035761,0
