GO Term,Number of Entries
GO:0070409,5
GO:1990194,0
GO:0009700,0
GO:0002138,10
GO:0030038,0
GO:0051418,2
GO:0010882,100
GO:0035707,0
GO:0097092,0
GO:0090135,0
GO:0070945,0
GO:0048203,5
GO:1902970,0
GO:0009785,0
GO:0062056,0
GO:0140967,0
GO:0006615,0
GO:2000814,4
GO:0016561,22
GO:0007278,0
GO:0007099,114
GO:0098940,0
GO:0090615,0
GO:0003253,1
GO:0042820,0
GO:0034178,0
GO:1905430,2
GO:1901268,0
GO:1900575,0
GO:0035524,15
GO:0072035,0
GO:0048236,0
GO:0021711,0
GO:0150105,72
GO:0036485,0
GO:0007549,9
GO:0021902,3
GO:0032457,0
GO:1990397,0
GO:0072651,0
GO:1904586,0
GO:0002502,9
GO:0099019,0
GO:2001130,0
GO:0007499,0
GO:0007064,97
GO:0046431,0
GO:0050696,0
GO:0019621,0
GO:0009218,0
GO:0060619,0
GO:0098941,0
GO:0019272,0
GO:0036102,18
GO:0048677,0
GO:0002933,21
GO:1905383,0
GO:0048600,0
GO:0032978,0
GO:1902766,8
GO:0060579,5
GO:0060374,12
GO:0002288,0
GO:1902262,8
GO:0043448,0
GO:0021931,0
GO:2001304,0
GO:1901541,0
GO:0033079,0
GO:0021885,7
GO:0046211,0
GO:0000731,79
GO:1903680,0
GO:0014715,0
GO:0002232,31
GO:0061533,0
GO:0110100,0
GO:0019434,0
GO:0007219,500
GO:0098725,10
GO:0090152,5
GO:0050903,0
GO:0034194,0
GO:0046835,125
GO:0072743,0
GO:1902440,0
GO:0035750,6
GO:1901106,0
GO:0010017,0
GO:0090134,0
GO:2001311,0
GO:0060663,0
GO:0097086,0
GO:0019504,0
GO:0009902,0
GO:0042361,0
GO:0090164,8
GO:1905588,0
GO:0090223,0
GO:0035435,79
GO:0015913,13
GO:0022606,0
GO:0140698,0
GO:0000027,77
GO:0071883,0
GO:0006904,124
GO:0048934,0
GO:0042110,156
GO:0010547,0
GO:0090497,1
GO:0007062,46
GO:0034367,11
GO:0042744,65
GO:0010788,0
GO:0106272,0
GO:0031025,0
GO:0033571,0
GO:0007031,74
GO:0070196,0
GO:0070278,6
GO:0048932,0
GO:0007004,65
GO:0140879,0
GO:0015738,0
GO:0010133,13
GO:0001117,0
GO:0031023,124
GO:0035425,6
GO:0071259,0
GO:0008293,0
GO:0001779,94
GO:0010927,0
GO:0010249,0
GO:0007055,0
GO:0006195,0
GO:1901814,0
GO:0033362,0
GO:0036497,0
GO:0000722,37
GO:0071602,2
GO:0014012,1
GO:0043647,15
GO:0090656,20
GO:0060321,0
GO:0046478,0
GO:0009178,0
GO:0090437,0
GO:0006173,0
GO:0039685,0
GO:0036250,19
GO:0160155,0
GO:0035929,0
GO:0033614,0
GO:1901023,0
GO:0032529,0
GO:0070789,0
GO:0002221,63
GO:1901748,0
GO:1901052,0
GO:0007395,0
GO:0019605,0
GO:0019761,0
GO:0002397,6
GO:0006526,37
GO:0060653,0
GO:0007006,9
GO:0046709,0
GO:0046276,0
GO:0042841,0
GO:0009714,0
GO:1901871,0
GO:1903498,0
GO:1901655,0
GO:0072746,0
GO:0034050,6
GO:0009626,0
GO:0031055,0
GO:0098702,0
GO:0035336,24
GO:0048920,0
GO:0042685,0
GO:0032180,0
GO:1901364,0
GO:1904566,2
GO:0039687,0
GO:0021522,124
GO:0015761,0
GO:0090294,0
GO:0006122,6
GO:1901855,0
GO:0030328,3
GO:0160203,0
GO:0021925,0
GO:0035436,0
GO:1901177,0
GO:0080177,0
GO:0019752,54
GO:0070200,53
GO:1990456,28
GO:0007143,95
GO:1903841,1
GO:0046076,0
GO:0071288,8
GO:0051759,0
GO:0006507,0
GO:0160058,0
GO:1990755,2
GO:0046951,0
GO:0097368,32
GO:0036492,13
GO:0044582,0
GO:0034192,0
GO:1990034,9
GO:0036446,20
GO:1903826,57
GO:1903087,0
GO:0019381,0
GO:0061385,0
GO:0000743,0
GO:0060031,0
GO:0000212,19
GO:0072245,0
GO:0016118,0
GO:0019420,0
GO:0009187,0
GO:0048789,4
GO:0099050,28
GO:0061529,0
GO:1903562,0
GO:0097705,0
GO:0071166,0
GO:0071165,0
GO:0019610,0
GO:0015757,1
GO:0035476,25
GO:0009780,0
GO:0014841,52
GO:0018146,2
GO:0048669,36
GO:0141083,0
GO:0072699,0
GO:0071206,4
GO:0036150,17
GO:0061017,22
GO:0036496,0
GO:0006646,19
GO:1990956,0
GO:0003413,22
GO:0140253,0
GO:0055048,2
GO:0007282,0
GO:0097294,17
GO:0019625,0
GO:0035165,0
GO:0021815,0
GO:0072135,0
GO:0019679,0
GO:0048194,15
GO:0071324,0
GO:0008208,0
GO:0106028,67
GO:0071309,0
GO:0042858,0
GO:0021860,24
GO:1901606,0
GO:0071520,0
GO:0048758,0
GO:0097622,0
GO:0072310,0
GO:0009242,0
GO:0006354,0
GO:0009201,0
GO:0060507,0
GO:0170048,0
GO:0045167,0
GO:0110077,46
GO:0071252,0
GO:1902601,11
GO:0042774,0
GO:0002282,0
GO:0006047,7
GO:0000352,0
GO:1902691,0
GO:0060510,3
GO:1901030,85
GO:0046059,6
GO:1904637,18
GO:0140048,0
GO:0021828,16
GO:0071554,0
GO:0002070,18
GO:0106434,0
GO:0048268,126
GO:0036155,0
GO:0160006,6
GO:0035191,0
GO:0050845,0
GO:1904927,0
GO:0019395,75
GO:0061364,12
GO:0033540,43
GO:0071960,0
GO:0043061,0
GO:0030859,6
GO:0140718,36
GO:0007510,0
GO:0019431,0
GO:0061581,0
GO:0006590,135
GO:0050652,0
GO:0110096,0
GO:0071306,0
GO:0036279,0
GO:0050931,0
GO:0002431,5
GO:0046516,0
GO:0002269,2
GO:0097430,0
GO:0006893,54
GO:0061816,0
GO:0032310,17
GO:0022034,0
GO:0046043,0
GO:0001516,53
GO:0033301,0
GO:0042865,0
GO:0099545,12
GO:0030166,61
GO:0003424,0
GO:0000711,20
GO:0019634,0
GO:0046079,51
GO:0099543,0
GO:0001115,0
GO:0003312,0
GO:1901029,20
GO:1901116,0
GO:0019249,2
GO:1901747,0
GO:0150019,1
GO:0099606,1
GO:0030952,0
GO:0035385,20
GO:0099587,0
GO:0002160,0
GO:0140516,0
GO:0001175,0
GO:0071928,0
GO:0000914,0
GO:0007171,0
GO:0001549,4
GO:0140029,0
GO:0039683,0
GO:0031507,62
GO:0048052,0
GO:0097393,0
GO:0035602,0
GO:0045022,98
GO:0023002,0
GO:0090616,0
GO:0031534,0
GO:0043697,11
GO:0036447,0
GO:0080029,0
GO:0061210,0
GO:0015936,41
GO:0071231,4
GO:0098977,52
GO:0035621,10
GO:0019658,0
GO:0033173,61
GO:1902109,0
GO:0032988,0
GO:0016345,0
GO:0072531,23
GO:0002308,0
GO:0044579,0
GO:1902971,0
GO:0071402,0
GO:0042941,0
GO:0071414,0
GO:0061819,18
GO:0098883,3
GO:0002290,0
GO:0035046,0
GO:0016560,24
GO:0043011,81
GO:0048708,75
GO:0120320,0
GO:0007509,5
GO:0019660,0
GO:0061091,0
GO:0120329,0
GO:0009191,3
GO:0000132,243
GO:0021899,0
GO:0006750,32
GO:0097500,44
GO:0021812,6
GO:0019377,0
GO:1903222,0
GO:0045214,509
GO:0070834,0
GO:0061433,2
GO:0042276,84
GO:0070889,7
GO:0060979,63
GO:0009206,0
GO:1901776,0
GO:1904896,0
GO:0006524,0
GO:0046500,11
GO:0070902,1
GO:1902475,88
GO:0032202,38
GO:0007155,4687
GO:0060990,0
GO:0032601,0
GO:0160174,0
GO:1904516,0
GO:0036151,47
GO:0015985,0
GO:0008154,99
GO:0061532,0
GO:1990555,0
GO:0036037,27
GO:1901934,0
GO:0018977,0
GO:0018972,0
GO:0071318,152
GO:0045023,9
GO:1903577,5
GO:0086074,0
GO:0044381,6
GO:0031149,0
GO:0032627,0
GO:0150091,0
GO:0051306,11
GO:0008645,7
GO:0140986,0
GO:0055045,0
GO:0048761,0
GO:0007169,594
GO:0061265,0
GO:0021802,0
GO:0019802,0
GO:0042796,31
GO:0043158,0
GO:0031321,0
GO:0007198,11
GO:1904917,0
GO:0050814,0
GO:0090139,0
GO:0071460,6
GO:0070778,39
GO:1902605,0
GO:0001112,0
GO:0021701,0
GO:0098721,0
GO:0046249,0
GO:0042200,0
GO:1900581,0
GO:0010691,0
GO:0044572,13
GO:0002754,0
GO:0034514,3
GO:0046631,23
GO:0006531,56
GO:0140241,0
GO:0019623,0
GO:0099644,0
GO:0009123,0
GO:0048860,0
GO:0071242,105
GO:0018909,0
GO:0006735,0
GO:0034086,0
GO:0061314,0
GO:0033052,0
GO:0031122,222
GO:0002175,41
GO:0019496,0
GO:0042128,0
GO:0039682,0
GO:1904936,79
GO:0071962,8
GO:0000714,0
GO:0016104,31
GO:0033361,0
GO:0044659,0
GO:0016311,673
GO:1903514,5
GO:0001188,31
GO:0035862,0
GO:0062173,0
GO:0032333,0
GO:0071106,0
GO:1900200,20
GO:0031455,0
GO:0180042,0
GO:0071275,6
GO:0002440,0
GO:0021524,0
GO:0009832,0
GO:0046505,0
GO:0002441,0
GO:0019441,20
GO:0009259,7
GO:0071381,0
GO:0098703,156
GO:0009128,2
GO:1990813,0
GO:0098722,0
GO:0097485,21
GO:0071362,0
GO:0070098,67
GO:0071413,0
GO:0006722,0
GO:0001708,82
GO:0031269,10
GO:0046051,2
GO:0006675,0
GO:0010207,0
GO:0021958,0
GO:1902476,487
GO:0061502,13
GO:0035039,6
GO:0007111,0
GO:0071316,28
GO:0042705,0
GO:0035803,7
GO:0048201,0
GO:0018174,0
GO:0071491,0
GO:1901785,0
GO:0034653,4
GO:0044787,0
GO:0019278,0
GO:0023019,41
GO:0048311,28
GO:0060270,0
GO:0019558,0
GO:0021788,0
GO:0032609,0
GO:0002176,2
GO:0060397,49
GO:0042247,1
GO:0044808,0
GO:0071504,11
GO:0016102,0
GO:1905011,0
GO:0002430,69
GO:0060942,0
GO:0055006,16
GO:1905231,5
GO:0048202,0
GO:0033278,9
GO:0035156,0
GO:0006368,102
GO:0033370,0
GO:0006891,79
GO:1902362,4
GO:0018283,12
GO:0006313,0
GO:0021969,0
GO:0015943,0
GO:0036159,148
GO:0001173,0
GO:0021807,0
GO:0060985,0
GO:0032598,0
GO:0048289,6
GO:0061668,5
GO:0016080,79
GO:0048941,0
GO:0035931,0
GO:0000075,0
GO:0046497,0
GO:0035970,3
GO:0052863,0
GO:0006612,141
GO:0021523,8
GO:0034037,0
GO:0033298,0
GO:0036166,17
GO:0099156,0
GO:0071493,36
GO:0060664,0
GO:0072152,0
GO:0030262,9
GO:0070845,0
GO:0033516,0
GO:1903546,66
GO:0090176,8
GO:0000001,0
GO:0015963,0
GO:0098943,48
GO:0097283,12
GO:0090255,0
GO:0060098,0
GO:0060944,0
GO:0002415,0
GO:0006238,0
GO:0070329,0
GO:0006560,13
GO:0090402,16
GO:0046834,69
GO:0019569,0
GO:0071240,0
GO:0048865,0
GO:0009210,0
GO:0030474,0
GO:0036297,164
GO:0042815,0
GO:0007186,4524
GO:0009666,0
GO:0014002,40
GO:0097083,0
GO:0071238,0
GO:0019357,0
GO:0097352,70
GO:1990553,0
GO:0070588,762
GO:0071400,42
GO:0032976,0
GO:0070120,23
GO:0019649,0
GO:0019423,0
GO:0045218,20
GO:0042192,0
GO:0086099,0
GO:1900867,0
GO:0006625,26
GO:0032488,15
GO:0060843,35
GO:0098038,7
GO:0051728,0
GO:1901933,0
GO:0006949,5
GO:0036484,38
GO:0021780,5
GO:0015790,0
GO:0043418,11
GO:0032186,0
GO:1905633,0
GO:2001296,0
GO:0043174,0
GO:0032774,0
GO:0070598,0
GO:0110166,0
GO:0006696,0
GO:0046392,0
GO:0048900,0
GO:0006551,0
GO:0042362,0
GO:0043362,0
GO:0035494,12
GO:0035311,0
GO:1901909,0
GO:0000282,0
GO:0098866,0
GO:0031408,0
GO:0051878,7
GO:0032608,0
GO:0021926,0
GO:0003415,0
GO:0003432,0
GO:0006626,43
GO:0010032,7
GO:1905243,0
GO:0006477,0
GO:0018900,0
GO:0086101,1
GO:0015737,0
GO:0002318,59
GO:0048910,0
GO:1903084,0
GO:0072037,0
GO:0099556,0
GO:0019464,4
GO:0006547,19
GO:0042185,0
GO:0043363,6
GO:0035938,0
GO:0031568,0
GO:1905145,19
GO:0042357,0
GO:0060851,0
GO:0006647,0
GO:0045190,66
GO:0032634,0
GO:0014719,21
GO:0140727,0
GO:0023003,0
GO:0018875,0
GO:0006996,135
GO:0046280,0
GO:0070978,0
GO:0034499,0
GO:0072539,3
GO:0106218,0
GO:1990146,0
GO:0032484,7
GO:0071401,0
GO:0007130,131
GO:0097308,0
GO:0009082,1
GO:0033377,0
GO:0044574,0
GO:1903513,0
GO:0032628,0
GO:0035853,2
GO:0033542,0
GO:0035855,61
GO:0035440,0
GO:0097084,9
GO:0032633,0
GO:0051665,0
GO:0006739,113
GO:0035739,23
GO:0002370,0
GO:1990451,0
GO:0048699,113
GO:0099040,15
GO:0009095,0
GO:0048469,107
GO:0042814,0
GO:0052315,0
GO:0042373,6
GO:0019298,0
GO:1905161,4
GO:0051455,2
GO:1903189,2
GO:0042149,222
GO:0000022,0
GO:0015959,0
GO:0086093,0
GO:0006601,2
GO:0051450,29
GO:0060956,51
GO:0032612,0
GO:0045064,14
GO:0060657,0
GO:0032632,0
GO:0006701,9
GO:1903812,1
GO:0006193,0
GO:0008637,24
GO:0048627,22
GO:0072748,0
GO:1902790,0
GO:0019528,0
GO:0015794,0
GO:0071452,0
GO:0032613,0
GO:0031958,0
GO:0018880,36
GO:0002333,5
GO:0048144,85
GO:0035338,17
GO:0141119,0
GO:0048250,24
GO:0006223,0
GO:0036481,8
GO:0000316,0
GO:0099068,0
GO:0070980,5
GO:0001713,0
GO:0034727,51
GO:0061518,9
GO:0009226,0
GO:0000097,0
GO:0019368,0
GO:0009450,5
GO:0036103,0
GO:0035357,24
GO:0052784,0
GO:0044812,0
GO:0140479,0
GO:0045476,0
GO:0071331,0
GO:0071971,0
GO:1903803,6
GO:1901605,1
GO:0006178,0
GO:0045324,9
GO:2001312,0
GO:0071278,0
GO:0110019,0
GO:0001667,3
GO:0035683,20
GO:0035051,0
GO:0009080,0
GO:2001118,0
GO:0098712,70
GO:0006002,66
GO:0071980,0
GO:0090119,18
GO:0070223,0
GO:0019435,0
GO:0009221,0
GO:0016601,295
GO:0098751,0
GO:0018873,0
GO:0072705,0
GO:0006639,15
GO:0071769,0
GO:1903785,4
GO:0140723,0
GO:0030995,0
GO:0030632,0
GO:0035722,54
GO:0140961,0
GO:0009970,0
GO:1905440,0
GO:0010139,0
GO:0030706,0
GO:0060014,0
GO:0002518,0
GO:0046038,9
GO:1902048,0
GO:0007078,0
GO:0019694,0
GO:1990767,0
GO:0002362,9
GO:0009084,0
GO:0072703,1
GO:0120207,0
GO:0000103,21
GO:0007091,11
GO:0006054,33
GO:0071301,0
GO:0034263,8
GO:0098923,0
GO:0090385,26
GO:0003396,0
GO:0006614,44
GO:1905556,0
GO:0000965,13
GO:0060643,0
GO:0048937,0
GO:0032618,0
GO:0018919,0
GO:0060158,23
GO:0042204,0
GO:0051084,6
GO:0071463,0
GO:0010456,0
GO:0035967,0
GO:0006405,136
GO:1905136,0
GO:0015733,0
GO:0060385,45
GO:0060934,0
GO:0018878,0
GO:0019631,0
GO:0003333,101
GO:0035879,0
GO:1903257,0
GO:0038109,10
GO:1904784,15
GO:0006849,0
GO:0035037,0
GO:1902263,36
GO:0061985,0
GO:0039015,0
GO:1990626,0
GO:0007196,44
GO:0002283,6
GO:1900787,0
GO:0090663,5
GO:0006011,20
GO:0071255,0
GO:1990828,0
GO:0045342,18
GO:0009061,0
GO:0019650,0
GO:0033508,0
GO:0019678,0
GO:0045329,0
GO:1903418,0
GO:0036376,46
GO:0030836,12
GO:0033332,0
GO:0042838,0
GO:0035475,0
GO:0019246,0
GO:0036104,0
GO:0070682,3
GO:0035981,0
GO:0007052,141
GO:0045141,118
GO:0034440,39
GO:0140353,0
GO:0051660,122
GO:0090386,0
GO:0017062,0
GO:0090606,0
GO:0099123,6
GO:0001514,13
GO:2001197,0
GO:0001973,16
GO:0014809,0
GO:0099555,7
GO:0016240,21
GO:0048889,0
GO:0018920,0
GO:0090628,0
GO:1990551,0
GO:0019467,0
GO:0034412,0
GO:0018343,4
GO:0071711,254
GO:0045065,0
GO:0099039,20
GO:0009167,0
GO:0051085,33
GO:0098924,3
GO:0009130,0
GO:0038166,30
GO:1904387,0
GO:0046248,0
GO:0031989,0
GO:0070779,35
GO:0097753,2
GO:0046184,0
GO:0030720,0
GO:0008057,0
GO:0009161,0
GO:0048846,86
GO:0072052,0
GO:0019436,0
GO:1904122,0
GO:0016243,6
GO:0001675,71
GO:0019254,0
GO:1901831,0
GO:0010781,0
GO:0000760,0
GO:0098777,0
GO:0098959,0
GO:1905375,0
GO:0061737,2
GO:0072689,0
GO:0070266,29
GO:1902602,0
GO:0006676,0
GO:0046016,0
GO:0106045,2
GO:0010151,0
GO:0014816,28
GO:0042369,3
GO:0043617,0
GO:0061872,0
GO:0016233,58
GO:0043098,0
GO:0035681,0
GO:0006063,0
GO:0019661,5
GO:0034331,0
GO:0048905,0
GO:0022030,0
GO:0051016,101
GO:0018866,0
GO:0072754,0
GO:0071996,0
GO:0033469,0
GO:0046304,0
GO:0002062,219
GO:0018952,0
GO:1901687,2
GO:0034488,0
GO:0071767,0
GO:0007537,0
GO:0046056,0
GO:1903100,12
GO:0006226,0
GO:0090540,0
GO:0060891,0
GO:0098720,0
GO:0009588,0
GO:0018109,0
GO:0097339,0
GO:1901255,8
GO:0051335,0
GO:0170033,0
GO:0120045,0
GO:0061544,0
GO:1901780,0
GO:0042100,86
GO:0031535,0
GO:0048195,0
GO:0006112,79
GO:0180045,0
GO:0061230,0
GO:0071448,0
GO:0097178,42
GO:0140888,0
GO:0044578,0
GO:0070981,2
GO:0060290,26
GO:0098785,0
GO:0000128,0
GO:0009111,0
GO:0052573,0
GO:0071616,0
GO:1901539,0
GO:0032986,2
GO:0072535,0
GO:0097745,1
GO:0046074,28
GO:1900818,0
GO:0043485,0
GO:0032527,44
GO:0046466,0
GO:0042186,0
GO:0061864,0
GO:0007041,67
GO:0046437,0
GO:0006679,0
GO:0016081,121
GO:0120322,0
GO:0003426,0
GO:0009126,0
GO:0071379,15
GO:0003274,9
GO:0032508,292
GO:0042545,0
GO:0061725,5
GO:0050935,0
GO:0008153,0
GO:0097639,0
GO:1902396,54
GO:0050847,78
GO:0060870,0
GO:0000320,37
GO:0099551,0
GO:0035499,0
GO:0090516,0
GO:0097720,34
GO:0048372,0
GO:0007268,725
GO:0019387,0
GO:0071313,133
GO:1905315,0
GO:0007095,175
GO:0038086,0
GO:0089722,0
GO:1901289,0
GO:0061102,0
GO:1901864,0
GO:0019398,0
GO:0072153,0
GO:0042823,2
GO:0045455,0
GO:0002426,0
GO:0019341,5
GO:0016183,40
GO:0048812,381
GO:0072658,0
GO:0060925,0
GO:0072639,0
GO:0071988,0
GO:0038043,23
GO:0036256,0
GO:0009117,106
GO:0097185,4
GO:0106387,0
GO:0031412,0
GO:0010441,0
GO:0019639,0
GO:0034378,12
GO:0034067,91
GO:0006851,62
GO:1903575,16
GO:0097552,12
GO:0006545,36
GO:0046491,0
GO:0006384,19
GO:1903858,0
GO:0042119,11
GO:0035874,4
GO:0090295,0
GO:0002573,44
GO:0001909,7
GO:0007416,487
GO:0022012,0
GO:0051657,0
GO:0052164,0
GO:0030050,93
GO:0042178,72
GO:0032638,0
GO:0060705,0
GO:0032528,10
GO:0006900,37
GO:0019260,0
GO:0019606,3
GO:0032597,0
GO:0048137,3
GO:0097107,72
GO:0055130,0
GO:0048321,0
GO:0099173,178
GO:0006718,0
GO:1990734,0
GO:1903716,9
GO:0042198,0
GO:1990504,23
GO:0140147,0
GO:0120229,85
GO:2000793,0
GO:0071304,0
GO:1902976,0
GO:0046435,0
GO:1903621,0
GO:0039684,0
GO:0050650,16
GO:0035171,0
GO:0071896,12
GO:0071472,18
GO:0048136,0
GO:1903804,12
GO:0002297,0
GO:0006925,27
GO:0034089,16
GO:0035676,0
GO:0036085,0
GO:0080170,4
GO:0071359,20
GO:0051693,102
GO:1900578,0
GO:0009151,0
GO:2001299,6
GO:0010998,13
GO:0006451,0
GO:0071329,0
GO:0032619,0
GO:1905173,0
GO:0042398,0
GO:0019612,0
GO:0006098,22
GO:0000278,276
GO:0009069,26
GO:0042350,1
GO:0019265,6
GO:1903131,9
GO:0048280,14
GO:0048928,0
GO:0009190,109
GO:0140904,0
GO:0019475,0
GO:0160077,3
GO:0071489,0
GO:0035153,0
GO:0033387,5
GO:0019544,0
GO:0071766,0
GO:0015988,0
GO:0055015,3
GO:0061709,61
GO:0006929,51
GO:0048762,33
GO:0007281,141
GO:0015881,15
GO:0043101,3
GO:0098746,7
GO:0016037,0
GO:0003411,0
GO:0002066,6
GO:0002314,21
GO:0015964,25
GO:0006181,0
GO:0033374,0
GO:1900873,0
GO:0010833,11
GO:0061340,0
GO:0046380,1
GO:0009169,0
GO:0009225,0
GO:0019416,0
GO:0009828,0
GO:0097061,44
GO:0042093,3
GO:1900605,0
GO:0060836,19
GO:0007054,0
GO:0019584,0
GO:0046062,0
GO:0042318,0
GO:0097579,0
GO:1903092,0
GO:0060127,0
GO:0000741,0
GO:0060126,16
GO:0022017,0
GO:0050813,0
GO:0070125,7
GO:0048756,0
GO:0018946,0
GO:0060845,0
GO:0022412,0
GO:0038194,7
GO:1902618,4
GO:0043113,247
GO:0140041,2
GO:0033471,0
GO:0000949,0
GO:0009862,0
GO:1900762,0
GO:0002233,0
GO:0051551,0
GO:0060665,16
GO:0006756,2
GO:0031525,0
GO:0009147,0
GO:0000742,0
GO:0001913,75
GO:0098990,0
GO:0046300,0
GO:1901975,0
GO:0036346,0
GO:0035852,0
GO:1901944,0
GO:0019760,0
GO:0019547,4
GO:0046654,48
GO:0001572,13
GO:1901704,0
GO:0042989,35
GO:0009202,0
GO:0044375,7
GO:0061719,0
GO:0045339,0
GO:0046052,2
GO:0042676,0
GO:0030520,52
GO:1900161,0
GO:0001079,0
GO:0009102,0
GO:1905631,4
GO:0032261,1
GO:0072432,0
GO:0030951,18
GO:0035765,0
GO:0051068,0
GO:1902012,0
GO:0140157,12
GO:0038124,0
GO:0009051,3
GO:0070126,12
GO:0035971,0
GO:1904745,0
GO:0044351,34
GO:0010789,11
GO:0141044,0
GO:2001315,0
GO:0048333,305
GO:0140115,67
GO:0071964,0
GO:0006746,0
GO:1904017,3
GO:0030030,981
GO:0002364,4
GO:1990182,17
GO:0098921,11
GO:1902946,3
GO:1901817,0
GO:0006681,0
GO:0006563,22
GO:0061610,0
GO:0016144,0
GO:0035768,0
GO:0061318,0
GO:0009087,3
GO:0048930,0
GO:1990936,0
GO:0022023,0
GO:0021778,4
GO:0045008,0
GO:0035932,11
GO:0014016,25
GO:0038171,0
GO:0098877,1
GO:0061266,0
GO:0006599,0
GO:1902742,104
GO:0043369,8
GO:0016358,251
GO:0048663,107
GO:0014817,0
GO:0090167,0
GO:0045050,59
GO:0035444,10
GO:0080065,0
GO:0006853,0
GO:0106381,0
GO:0042707,0
GO:0002492,0
GO:0019482,8
GO:0038096,0
GO:0071606,0
GO:0003134,0
GO:0032290,38
GO:0042317,0
GO:0071307,0
GO:0099093,8
GO:0042836,0
GO:0009245,0
GO:0036309,62
GO:1902014,0
GO:0071710,0
GO:1901770,0
GO:0099082,0
GO:0036358,0
GO:1901938,0
GO:0035921,0
GO:0043048,1
GO:0014055,0
GO:1901947,0
GO:0046948,0
GO:0003198,44
GO:0000952,0
GO:0060929,0
GO:0061100,0
GO:2001295,28
GO:0019474,0
GO:0042210,0
GO:0044580,0
GO:0046311,0
GO:0044038,0
GO:1902633,0
GO:1990383,0
GO:0032118,0
GO:0055012,17
GO:0007113,11
GO:0044809,0
GO:0006104,12
GO:0038135,21
GO:0042046,0
GO:0038172,24
GO:0097087,0
GO:0060497,0
GO:0002304,0
GO:0035742,0
GO:0070983,0
GO:0000915,40
GO:0032295,0
GO:1904825,0
GO:0019379,0
GO:0010315,0
GO:0071976,0
GO:0034275,0
GO:0051232,0
GO:0030148,117
GO:0070142,14
GO:0007191,28
GO:0048207,0
GO:0150038,0
GO:0046458,7
GO:0042407,46
GO:0019386,0
GO:0022035,0
GO:0051479,0
GO:0002267,0
GO:0042710,0
GO:1902191,0
GO:0071732,70
GO:0140877,0
GO:0042714,0
GO:0072488,37
GO:0060855,0
GO:0051291,64
GO:0019221,465
GO:1905349,0
GO:0034370,0
GO:0099155,0
GO:0036234,0
GO:0015938,0
GO:0018929,0
GO:0021962,0
GO:0060088,323
GO:0042775,38
GO:0086103,11
GO:0003379,0
GO:0036093,0
GO:0036392,0
GO:0007178,67
GO:0018107,188
GO:0018864,0
GO:0071451,0
GO:0070828,23
GO:0000388,16
GO:0060957,0
GO:0021787,0
GO:0009240,2
GO:0060974,0
GO:0042254,272
GO:0060581,0
GO:0046931,11
GO:0045201,0
GO:0008654,192
GO:0090165,0
GO:0000393,0
GO:0002408,0
GO:0072423,26
GO:1905071,0
GO:0072579,10
GO:0034204,116
GO:0042138,43
GO:0141176,0
GO:0035928,14
GO:0006075,0
GO:1901111,0
GO:0002244,581
GO:0061251,0
GO:0030036,1340
GO:0097703,0
GO:0007053,0
GO:0033622,34
GO:0051932,71
GO:0001775,6
GO:0071375,52
GO:1900877,0
GO:1905420,0
GO:0042368,3
GO:0002273,5
GO:0035372,99
GO:0046387,0
GO:0006362,6
GO:1902049,0
GO:0043290,0
GO:0035735,17
GO:0043711,0
GO:0048883,0
GO:0002174,0
GO:0021934,45
GO:0048625,1
GO:0018923,0
GO:0060480,0
GO:0008354,14
GO:0031036,0
GO:0043643,0
GO:0042118,15
GO:1901266,0
GO:0006290,32
GO:0070811,0
GO:0051935,6
GO:0003293,0
GO:1901853,0
GO:0048903,0
GO:0018985,0
GO:0070489,0
GO:0070503,0
GO:0001714,20
GO:1905373,5
GO:0150094,2
GO:0090080,2
GO:0015887,3
GO:0044727,47
GO:0002287,0
GO:0003358,23
GO:0071611,0
GO:0006241,63
GO:0070946,5
GO:0048384,61
GO:0061355,3
GO:0034087,11
GO:0034166,0
GO:1904764,0
GO:0098841,0
GO:0061611,0
GO:1990556,0
GO:0015791,13
GO:0009440,0
GO:0035163,0
GO:0052865,0
GO:0021507,0
GO:0003168,0
GO:0003359,0
GO:0140237,0
GO:0000706,0
GO:0086003,42
GO:1901801,0
GO:0048135,0
GO:1902284,0
GO:0032635,0
GO:0042771,109
GO:0032511,7
GO:0006170,0
GO:0022033,0
GO:0140673,19
GO:0006179,0
GO:0006015,0
GO:0019442,4
GO:0000266,51
GO:0097010,0
GO:0042701,0
GO:0072476,0
GO:2001298,0
GO:0098747,0
GO:0062237,0
GO:0032980,0
GO:0099563,19
GO:0071320,316
GO:0043447,0
GO:1902141,0
GO:0044338,3
GO:0060495,0
GO:0021856,0
GO:0052708,0
GO:0016188,92
GO:0022619,0
GO:0019286,0
GO:2001303,10
GO:0036109,0
GO:0051308,4
GO:0019546,0
GO:0061622,0
GO:0051695,1
GO:0009449,3
GO:0070487,21
GO:0048205,7
GO:0072322,0
GO:1905725,0
GO:0042671,0
GO:1901369,0
GO:0034343,0
GO:0046046,0
GO:0075214,0
GO:0006452,0
GO:0050904,15
GO:0001907,0
GO:2001116,0
GO:0044208,22
GO:0042554,97
GO:0097475,91
GO:0007079,8
GO:0033381,0
GO:0036149,26
GO:0010052,0
GO:0071524,0
GO:0044382,0
GO:0032265,0
GO:0061624,4
GO:0106233,0
GO:1904322,53
GO:0071433,0
GO:0072122,0
GO:0010053,0
GO:0150060,0
GO:0019805,4
GO:0000948,0
GO:0046900,5
