GO Term,Number of Entries
GO:1990428,3
GO:0015694,24
GO:0015766,0
GO:0072660,11
GO:0051236,0
GO:1902463,10
GO:0015856,0
GO:0061545,0
GO:0015736,0
GO:0099110,0
GO:0098719,57
GO:0046903,9
GO:1902487,0
GO:1902497,0
GO:0140569,6
GO:0035444,10
GO:0015869,0
GO:0015881,15
GO:0030581,0
GO:0015868,0
GO:0080168,0
GO:0034397,27
GO:0032597,0
GO:0072699,0
GO:0023003,0
GO:0051305,0
GO:0015744,2
GO:0015790,0
GO:1903292,14
GO:0006869,980
GO:0033378,0
GO:0042893,0
GO:0006606,389
GO:0100009,0
GO:0015628,0
GO:0099124,0
GO:0071912,0
GO:0090449,0
GO:0015899,0
GO:0072595,0
GO:1905345,0
GO:0034497,28
GO:0051030,0
GO:0090452,0
GO:0060814,0
GO:1990519,0
GO:0097479,0
GO:0070253,2
GO:0048311,28
GO:0090151,0
GO:0070777,1
GO:0055085,2632
GO:1990953,11
GO:0010232,0
GO:1902025,0
GO:1990822,0
GO:0043308,0
GO:0015713,0
GO:1905793,14
GO:0015801,16
GO:0015860,23
GO:0045016,11
GO:0033215,0
GO:0044872,0
GO:0043143,0
GO:0051311,0
GO:0045185,29
GO:0062111,28
GO:0015990,0
GO:0098655,388
GO:0098545,0
GO:0015739,9
GO:0051686,0
GO:0140915,28
GO:0015824,28
GO:0099525,84
GO:0048312,47
GO:0036372,1
GO:0045141,118
GO:2001105,0
GO:0046865,5
GO:1904327,23
GO:0035932,11
GO:0015895,0
GO:1903222,0
GO:0046866,0
GO:0015775,0
GO:0061585,0
GO:1990048,44
GO:0097578,0
GO:0006813,507
GO:1903710,4
GO:0099088,0
GO:0015829,9
GO:1904919,0
GO:0016558,80
GO:0090220,27
GO:0032255,0
GO:0006033,0
GO:0001766,17
GO:0140354,4
GO:0140331,51
GO:0051610,38
GO:0051939,7
GO:0042920,0
GO:0035434,29
GO:0090251,73
GO:0019750,0
GO:0015871,51
GO:0072667,0
GO:0006857,17
GO:0015780,0
GO:0002175,41
GO:0015812,3
GO:0035382,0
GO:0061864,0
GO:0032309,0
GO:0001696,27
GO:0106081,0
GO:0052575,0
GO:0000041,10
GO:0031204,5
GO:0098930,102
GO:0042932,0
GO:0043316,15
GO:0032400,37
GO:0009306,204
GO:1990554,0
GO:0006865,170
GO:0015726,0
GO:0140568,0
GO:0030974,7
GO:1990773,0
GO:0015911,11
GO:1903539,18
GO:0098661,33
GO:0036161,0
GO:0032418,51
GO:0032595,0
GO:0098739,28
GO:1905633,0
GO:1903713,0
GO:0006851,62
GO:1902558,0
GO:0015743,0
GO:2001103,0
GO:0035936,0
GO:0051209,257
GO:0140334,0
GO:0015848,31
GO:0099123,6
GO:0060830,0
GO:0034504,143
GO:0030970,68
GO:0046968,0
GO:0042883,2
GO:0062095,0
GO:1901504,0
GO:1901373,6
GO:0071539,109
GO:0002556,0
GO:0052545,0
GO:0051657,0
GO:0030185,0
GO:0035938,0
GO:0002494,0
GO:1990659,0
GO:0098700,16
GO:0033369,0
GO:0014051,50
GO:0042918,0
GO:1903445,7
GO:2001087,0
GO:0071692,0
GO:1990558,0
GO:0000054,1
GO:0043328,4
GO:0120113,0
GO:0015876,0
GO:0070198,12
GO:0070845,0
GO:0032978,0
GO:0051608,26
GO:0033372,0
GO:0006846,13
GO:0051238,14
GO:0080170,4
GO:1902602,0
GO:0015768,0
GO:0015847,20
GO:1990182,17
GO:1905632,0
GO:1903260,0
GO:0061033,10
GO:0015905,0
GO:1905725,0
GO:0071918,22
GO:0010496,0
GO:0035725,508
GO:1901684,3
GO:2001099,0
GO:0019097,0
GO:0015988,0
GO:0030321,41
GO:0035002,0
GO:0099117,0
GO:0044718,0
GO:0015841,0
GO:0000055,79
GO:0098971,18
GO:0015857,0
GO:0015770,8
GO:0006611,161
GO:0010233,0
GO:0072383,3
GO:0015794,0
GO:0006880,4
GO:0015854,1
GO:0035773,93
GO:0098937,0
GO:0031923,3
GO:1903807,0
GO:0061538,0
GO:0089703,0
GO:0015885,0
GO:0046713,0
GO:0036376,46
GO:1901965,0
GO:0150038,0
GO:0061015,20
GO:0150093,4
GO:0098961,0
GO:0098876,20
GO:1903476,0
GO:0051296,2
GO:1902022,0
GO:0097248,0
GO:0072597,0
GO:0015720,0
GO:0098703,156
GO:0032254,6
GO:0090388,0
GO:1905509,0
GO:1904271,6
GO:0015912,13
GO:0015676,10
GO:0006881,0
GO:0015816,21
GO:0051668,143
GO:0035898,1
GO:0006605,230
GO:0015817,6
GO:0044820,0
GO:1904556,3
GO:0036321,3
GO:1903420,6
GO:0042942,0
GO:0072662,0
GO:0071836,0
GO:1904867,3
GO:0035937,0
GO:1903608,18
GO:0035935,0
GO:0090494,48
GO:0032253,0
GO:0071988,0
GO:0036371,62
GO:0089722,0
GO:0099093,8
GO:0015909,19
GO:1903712,7
GO:0035931,0
GO:0099040,15
GO:1902334,0
GO:0015834,0
GO:0008333,225
GO:0051933,0
GO:0140202,0
GO:0046721,0
GO:0009290,0
GO:0061951,25
GO:0033368,0
GO:1904917,0
GO:0099011,58
GO:0099118,0
GO:0033365,197
GO:0000745,0
GO:0006811,2611
GO:0046942,2
GO:0035348,0
GO:2001096,0
GO:0099630,5
GO:0140231,0
GO:0051205,10
GO:0035436,0
GO:0098958,103
GO:0072584,12
GO:0035721,121
GO:0034491,0
GO:0030253,0
GO:0015814,0
GO:0009401,0
GO:1990570,0
GO:0045176,115
GO:0051029,14
GO:0036322,0
GO:0060986,0
GO:0015765,0
GO:0015808,8
GO:0090685,0
GO:1990573,166
GO:0061532,0
GO:0033375,0
GO:0140209,0
GO:1904447,20
GO:1990379,7
GO:0045037,0
GO:0070177,0
GO:0070560,4
GO:0098711,12
GO:1900753,0
GO:0015819,5
GO:1901703,0
GO:0051293,6
GO:1903515,7
GO:0099532,0
GO:0036181,0
GO:0035191,0
GO:0030103,1
GO:0046864,0
GO:0010497,0
GO:0045450,0
GO:1990151,0
GO:0051458,0
GO:0009926,0
GO:1901679,0
GO:0099606,1
GO:1990767,0
GO:0097091,163
GO:1902774,6
GO:0044351,34
GO:0015844,50
GO:0051204,0
GO:0035046,0
GO:0061584,0
GO:1904853,0
GO:0080160,0
GO:0140420,0
GO:0140056,18
GO:0042884,0
GO:0061534,11
GO:0019095,0
GO:0001820,18
GO:0015776,0
GO:0023061,13
GO:0048243,27
GO:0050658,2
GO:0043485,0
GO:0007318,0
GO:0015737,0
GO:0098959,0
GO:0110128,0
GO:0097500,44
GO:0015774,12
GO:0015675,10
GO:0051220,25
GO:0072742,0
GO:0015731,0
GO:0098704,0
GO:0034490,0
GO:0036316,0
GO:0032367,44
GO:0035037,0
GO:0090414,0
GO:0061833,28
GO:0051180,20
GO:0015721,99
GO:2001089,0
GO:0043691,58
GO:0035942,0
GO:0042906,0
GO:0072337,15
GO:0006897,1269
GO:0032940,61
GO:0046819,0
GO:0075513,0
GO:1904759,0
GO:1905719,37
GO:0030720,0
GO:0071835,0
GO:0006896,53
GO:1990044,21
GO:0016081,121
GO:0051663,0
GO:0098863,0
GO:0035352,1
GO:0051877,0
GO:0099587,0
GO:0034197,0
GO:0051934,0
GO:1902024,8
GO:0140706,0
